"","Query","Target","Percent_ID","Ali_len","E_val","bitscore","Hit_name_long"
"3211","Sr","phaw_30_tra_m.006515",37.74,53,0.008,39.3,"phaw_30_tra_m.006515"
"3212","Sr","phaw_30_tra_m.006515",34.29,35,2,32,"phaw_30_tra_m.006515"
"3213","Sr","phaw_30_tra_m.026531",29.73,74,2e-05,45.8,"phaw_30_tra_m.026531"
"3214","Sr","phaw_30_tra_m.026531",29.69,64,0.008,37.4,"phaw_30_tra_m.026531"
"3215","Sr","phaw_30_tra_m.018045",36.59,82,2e-05,45.8,"phaw_30_tra_m.018045"
"3216","Sr","phaw_30_tra_m.018045",40.68,59,6e-04,40.8,"phaw_30_tra_m.018045"
"3217","Sr","phaw_30_tra_m.008108",32.97,91,2e-05,47.4,"phaw_30_tra_m.008108"
"3218","Sr","phaw_30_tra_m.008108",33.33,54,0.011,38.5,"phaw_30_tra_m.008108"
"3219","Sr","phaw_30_tra_m.008108",23.66,93,8,29.6,"phaw_30_tra_m.008108"
"3220","Sr","phaw_30_tra_m.020000",36.23,69,2e-05,47.4,"phaw_30_tra_m.020000"
"3221","Sr","phaw_30_tra_m.020842",42.03,69,2e-05,46.6,"phaw_30_tra_m.020842"
"3222","Sr","phaw_30_tra_m.020842",33.33,90,4e-04,42.4,"phaw_30_tra_m.020842"
"3223","Sr","phaw_30_tra_m.020842",32.53,83,0.002,40.8,"phaw_30_tra_m.020842"
"3224","Sr","phaw_30_tra_m.020842",35.94,64,0.006,38.9,"phaw_30_tra_m.020842"
"3225","Sr","phaw_30_tra_m.020842",38.33,60,0.047,36.2,"phaw_30_tra_m.020842"
"3226","Sr","phaw_30_tra_m.020577",34.78,69,2e-05,47.4,"phaw_30_tra_m.020577"
"3227","Sr","phaw_30_tra_m.020577",29.47,95,0.009,38.9,"phaw_30_tra_m.020577"
"3228","Sr","phaw_30_tra_m.020577",29.63,81,0.01,38.9,"phaw_30_tra_m.020577"
"3229","Sr","phaw_30_tra_m.020577",33.33,69,0.022,37.7,"phaw_30_tra_m.020577"
"3230","Sr","phaw_30_tra_m.020577",30.43,69,0.032,37.4,"phaw_30_tra_m.020577"
"3231","Sr","phaw_30_tra_m.017175",34.15,82,2e-05,45.8,"phaw_30_tra_m.017175"
"3232","Sr","phaw_30_tra_m.017175",36.23,69,4e-05,44.7,"phaw_30_tra_m.017175"
"3233","Sr","phaw_30_tra_m.017175",33.93,56,0.22,33.5,"phaw_30_tra_m.017175"
"3234","Sr","phaw_30_tra_m.017175",31.34,67,4.1,29.6,"phaw_30_tra_m.017175"
"3235","Sr","phaw_30_tra_m.019677",35.37,82,2e-05,48.5,"phaw_30_tra_m.019677"
"3236","Sr","phaw_30_tra_m.019677",33.73,83,0.003,41.6,"phaw_30_tra_m.019677"
"3237","Sr","phaw_30_tra_m.019677",38.24,68,0.012,39.7,"phaw_30_tra_m.019677"
"3238","Sr","phaw_30_tra_m.019677",33.73,83,0.018,38.9,"phaw_30_tra_m.019677"
"3239","Sr","phaw_30_tra_m.019677",38.46,65,0.026,38.5,"phaw_30_tra_m.019677"
"3240","Sr","phaw_30_tra_m.019677",33.33,81,1.1,33.1,"phaw_30_tra_m.019677"
"3241","Sr","phaw_30_tra_m.016383",36.67,90,2e-05,47.8,"phaw_30_tra_m.016383"
"3242","Sr","phaw_30_tra_m.016383",30.95,84,0.002,41.2,"phaw_30_tra_m.016383"
"3243","Sr","phaw_30_tra_m.016383",42.5,40,0.06,36.6,"phaw_30_tra_m.016383"
"3244","Sr","phaw_30_tra_m.016383",31.51,73,0.35,34.3,"phaw_30_tra_m.016383"
"3245","Sr","phaw_30_tra_m.016383",28.57,84,1.3,32.3,"phaw_30_tra_m.016383"
"3246","Sr","phaw_30_tra_m.004298",30,100,2e-05,48.9,"phaw_30_tra_m.004298"
"3247","Sr","phaw_30_tra_m.004298",27.5,80,0.004,41.2,"phaw_30_tra_m.004298"
"3248","Sr","phaw_30_tra_m.004298",29.49,78,0.017,39.3,"phaw_30_tra_m.004298"
"3249","Sr","phaw_30_tra_m.004298",28.17,71,0.084,37,"phaw_30_tra_m.004298"
"3250","Sr","phaw_30_tra_m.004298",30.99,71,9.3,30,"phaw_30_tra_m.004298"
"3251","Sr","phaw_30_tra_m.007584",44.64,56,2e-05,45.4,"phaw_30_tra_m.007584"
"3252","Sr","phaw_30_tra_m.007584",45.61,57,7e-04,40.4,"phaw_30_tra_m.007584"
"3253","Sr","phaw_30_tra_m.007584",31.25,32,0.16,33.5,"phaw_30_tra_m.007584"
"3254","Sr","phaw_30_tra_m.020330",43.4,53,2e-05,48.1,"phaw_30_tra_m.020330"
"3255","Sr","phaw_30_tra_m.020330",45.71,35,6e-04,43.5,"phaw_30_tra_m.020330"
"3256","Sr","phaw_30_tra_m.007049",30.92,152,2e-05,45.8,"phaw_30_tra_m.007049"
"3257","Sr","phaw_30_tra_m.023264",32.35,102,2e-05,48.5,"phaw_30_tra_m.023264"
"3258","Sr","phaw_30_tra_m.023264",32,75,5e-04,43.9,"phaw_30_tra_m.023264"
"3259","Sr","phaw_30_tra_m.023264",28.57,77,0.004,41.2,"phaw_30_tra_m.023264"
"3260","Sr","phaw_30_tra_m.023264",28.33,120,0.15,35.8,"phaw_30_tra_m.023264"
"3261","Sr","phaw_30_tra_m.023264",27.27,66,0.22,35.4,"phaw_30_tra_m.023264"
"3262","Sr","phaw_30_tra_m.023264",31.15,61,0.63,33.9,"phaw_30_tra_m.023264"
"3263","Sr","phaw_30_tra_m.023264",28.24,85,2.5,32,"phaw_30_tra_m.023264"
"3264","Sr","phaw_30_tra_m.001831",42.59,54,2e-05,45.8,"phaw_30_tra_m.001831"
"3265","Sr","phaw_30_tra_m.001831",50,22,0.74,32.3,"phaw_30_tra_m.001831"
"3266","Sr","phaw_30_tra_m.024225",27.05,122,2e-05,48.5,"phaw_30_tra_m.024225"
"3267","Sr","phaw_30_tra_m.024225",34.55,55,0.7,33.9,"phaw_30_tra_m.024225"
"3268","Sr","phaw_30_tra_m.024225",31.08,74,1,33.1,"phaw_30_tra_m.024225"
"3269","Sr","phaw_30_tra_m.024225",22.31,130,2.8,32,"phaw_30_tra_m.024225"
"3270","Sr","phaw_30_tra_m.024225",25,64,6.1,30.8,"phaw_30_tra_m.024225"
"3271","Sr","phaw_30_tra_m.003902",35.48,62,2e-05,45.4,"phaw_30_tra_m.003902"
"3272","Sr","phaw_30_tra_m.003902",34,50,9e-04,40.4,"phaw_30_tra_m.003902"
"3273","Sr","phaw_30_tra_m.022214",37.14,70,2e-05,45.8,"phaw_30_tra_m.022214"
"3274","Sr","phaw_30_tra_m.022214",35.71,70,3e-05,45.4,"phaw_30_tra_m.022214"
"3275","Sr","phaw_30_tra_m.022214",36.36,66,6e-05,44.7,"phaw_30_tra_m.022214"
"3276","Sr","phaw_30_tra_m.022214",31.08,74,0.11,35,"phaw_30_tra_m.022214"
"3277","Sr","phaw_30_tra_m.019380",28.09,89,2e-05,48.5,"phaw_30_tra_m.019380"
"3278","Sr","phaw_30_tra_m.019380",31.33,83,3e-05,47.8,"phaw_30_tra_m.019380"
"3279","Sr","phaw_30_tra_m.019380",32.14,84,6e-05,47,"phaw_30_tra_m.019380"
"3280","Sr","phaw_30_tra_m.019380",29.11,79,0.001,43.1,"phaw_30_tra_m.019380"
"3281","Sr","phaw_30_tra_m.019380",28.92,83,0.001,42.7,"phaw_30_tra_m.019380"
"3282","Sr","phaw_30_tra_m.019380",29.87,77,0.015,39.3,"phaw_30_tra_m.019380"
"3283","Sr","phaw_30_tra_m.019380",27.91,86,0.017,38.9,"phaw_30_tra_m.019380"
"3284","Sr","phaw_30_tra_m.019380",26.83,82,0.03,38.1,"phaw_30_tra_m.019380"
"3285","Sr","phaw_30_tra_m.019380",31.03,58,4.5,31.2,"phaw_30_tra_m.019380"
"3286","Sr","phaw_30_tra_m.003173",30.67,75,2e-05,48.5,"phaw_30_tra_m.003173"
"3287","Sr","phaw_30_tra_m.003173",30.88,68,6e-04,43.9,"phaw_30_tra_m.003173"
"3288","Sr","phaw_30_tra_m.003173",32.69,52,0.001,43.1,"phaw_30_tra_m.003173"
"3289","Sr","phaw_30_tra_m.003746",37.88,66,2e-05,48.1,"phaw_30_tra_m.003746"
"3290","Sr","phaw_30_tra_m.014121",25.2,127,2e-05,45.8,"phaw_30_tra_m.014121"
"3291","Sr","phaw_30_tra_m.021299",33.33,87,2e-05,47.8,"phaw_30_tra_m.021299"
"3292","Sr","phaw_30_tra_m.021299",34.15,82,4e-05,47,"phaw_30_tra_m.021299"
"3293","Sr","phaw_30_tra_m.021299",37.68,69,1e-04,45.4,"phaw_30_tra_m.021299"
"3294","Sr","phaw_30_tra_m.021299",29.47,95,5e-04,43.5,"phaw_30_tra_m.021299"
"3295","Sr","phaw_30_tra_m.021299",31.51,73,0.056,37,"phaw_30_tra_m.021299"
"3296","Sr","phaw_30_tra_m.021299",25.37,67,0.22,35,"phaw_30_tra_m.021299"
"3297","Sr","phaw_30_tra_m.021299",24.18,91,0.42,34.3,"phaw_30_tra_m.021299"
"3298","Sr","phaw_30_tra_m.020266",31.11,90,3e-05,47.8,"phaw_30_tra_m.020266"
"3299","Sr","phaw_30_tra_m.020266",32.14,84,4e-04,44.3,"phaw_30_tra_m.020266"
"3300","Sr","phaw_30_tra_m.020266",32.65,49,0.007,40,"phaw_30_tra_m.020266"
"3301","Sr","phaw_30_tra_m.011188",41.03,78,3e-05,48.1,"phaw_30_tra_m.011188"
"3302","Sr","phaw_30_tra_m.011188",40.51,79,3e-05,47.8,"phaw_30_tra_m.011188"
"3303","Sr","phaw_30_tra_m.011188",38.14,97,0.003,41.2,"phaw_30_tra_m.011188"
"3304","Sr","phaw_30_tra_m.024977",33.33,63,3e-05,47,"phaw_30_tra_m.024977"
"3305","Sr","phaw_30_tra_m.024977",36.17,47,0.005,39.7,"phaw_30_tra_m.024977"
"3306","Sr","phaw_30_tra_m.022331",29.79,94,3e-05,46.2,"phaw_30_tra_m.022331"
"3307","Sr","phaw_30_tra_m.022331",36.76,68,5e-05,45.1,"phaw_30_tra_m.022331"
"3308","Sr","phaw_30_tra_m.010669",36.25,80,3e-05,45.4,"phaw_30_tra_m.010669"
"3309","Sr","phaw_30_tra_m.010669",57.69,26,3,30.4,"phaw_30_tra_m.010669"
"3310","Sr","phaw_30_tra_m.021482",36.23,69,3e-05,45.1,"phaw_30_tra_m.021482"
"3311","Sr","phaw_30_tra_m.021482",29.47,95,5e-04,41.2,"phaw_30_tra_m.021482"
"3312","Sr","phaw_30_tra_m.003896",33.72,86,3e-05,45.1,"phaw_30_tra_m.003896"
"3313","Sr","phaw_30_tra_m.003896",34.29,70,0.002,38.9,"phaw_30_tra_m.003896"
"3314","Sr","phaw_30_tra_m.003896",37.29,59,0.003,38.9,"phaw_30_tra_m.003896"
"3315","Sr","phaw_30_tra_m.001137",35.37,82,3e-05,46.2,"phaw_30_tra_m.001137"
"3316","Sr","phaw_30_tra_m.001137",30,80,0.024,37.4,"phaw_30_tra_m.001137"
"3317","Sr","phaw_30_tra_m.001137",24.36,156,0.028,37.4,"phaw_30_tra_m.001137"
"3318","Sr","phaw_30_tra_m.001137",30.16,63,0.18,34.7,"phaw_30_tra_m.001137"
"3319","Sr","phaw_30_tra_m.001137",30.3,66,0.64,33.1,"phaw_30_tra_m.001137"
"3320","Sr","phaw_30_tra_m.019722",33.33,69,3e-05,45.1,"phaw_30_tra_m.019722"
"3321","Sr","phaw_30_tra_m.019722",32.93,82,4e-05,45.1,"phaw_30_tra_m.019722"
"3322","Sr","phaw_30_tra_m.019722",30.56,72,1e-04,43.5,"phaw_30_tra_m.019722"
"3323","Sr","phaw_30_tra_m.020149",37.14,70,3e-05,47.4,"phaw_30_tra_m.020149"
"3324","Sr","phaw_30_tra_m.020149",29.36,109,1e-04,45.1,"phaw_30_tra_m.020149"
"3325","Sr","phaw_30_tra_m.020149",34.51,113,0.001,42.4,"phaw_30_tra_m.020149"
"3326","Sr","phaw_30_tra_m.020149",31.34,67,0.35,34.3,"phaw_30_tra_m.020149"
"3327","Sr","phaw_30_tra_m.018349",31.46,89,3e-05,47,"phaw_30_tra_m.018349"
"3328","Sr","phaw_30_tra_m.018349",28.3,53,0.12,35.8,"phaw_30_tra_m.018349"
"3329","Sr","phaw_30_tra_m.012878",30.43,92,3e-05,45.1,"phaw_30_tra_m.012878"
"3330","Sr","phaw_30_tra_m.012878",35.94,64,0.01,37,"phaw_30_tra_m.012878"
"3331","Sr","phaw_30_tra_m.012349",42.31,52,3e-05,46.2,"phaw_30_tra_m.012349"
"3332","Sr","phaw_30_tra_m.012349",40.38,52,1e-04,44.3,"phaw_30_tra_m.012349"
"3333","Sr","phaw_30_tra_m.000831",25.21,119,3e-05,48.1,"phaw_30_tra_m.000831"
"3334","Sr","phaw_30_tra_m.000831",28.72,94,7e-05,47,"phaw_30_tra_m.000831"
"3335","Sr","phaw_30_tra_m.000831",26.25,80,0.001,43.1,"phaw_30_tra_m.000831"
"3336","Sr","phaw_30_tra_m.000831",29.41,68,0.003,42,"phaw_30_tra_m.000831"
"3337","Sr","phaw_30_tra_m.000831",28.42,95,0.022,38.9,"phaw_30_tra_m.000831"
"3338","Sr","phaw_30_tra_m.000831",32.69,52,0.1,36.6,"phaw_30_tra_m.000831"
"3339","Sr","phaw_30_tra_m.000831",29.63,54,0.11,36.6,"phaw_30_tra_m.000831"
"3340","Sr","phaw_30_tra_m.000831",31.51,73,0.13,36.2,"phaw_30_tra_m.000831"
"3341","Sr","phaw_30_tra_m.000831",40.62,32,0.26,35.4,"phaw_30_tra_m.000831"
"3342","Sr","phaw_30_tra_m.000831",26.53,49,2.4,32,"phaw_30_tra_m.000831"
"3343","Sr","phaw_30_tra_m.000831",26.23,61,7.7,30.4,"phaw_30_tra_m.000831"
"3344","Sr","phaw_30_tra_m.003868",30.23,86,3e-05,44.7,"phaw_30_tra_m.003868"
"3345","Sr","phaw_30_tra_m.018675",24.73,182,3e-05,47.8,"phaw_30_tra_m.018675"
"3346","Sr","phaw_30_tra_m.018675",29.41,68,0.023,38.5,"phaw_30_tra_m.018675"
"3347","Sr","phaw_30_tra_m.018675",37.78,45,0.38,34.7,"phaw_30_tra_m.018675"
"3348","Sr","phaw_30_tra_m.011033",37.14,70,4e-05,47.8,"phaw_30_tra_m.011033"
"3349","Sr","phaw_30_tra_m.011033",29.9,97,8e-05,46.6,"phaw_30_tra_m.011033"
"3350","Sr","phaw_30_tra_m.011033",36.36,55,0.008,40,"phaw_30_tra_m.011033"
"3351","Sr","phaw_30_tra_m.011033",25.53,94,0.025,38.5,"phaw_30_tra_m.011033"
"3352","Sr","phaw_30_tra_m.011033",21.74,138,0.038,38.1,"phaw_30_tra_m.011033"
"3353","Sr","phaw_30_tra_m.011033",38.3,47,2.2,32.3,"phaw_30_tra_m.011033"
"3354","Sr","phaw_30_tra_m.019158",31.18,93,4e-05,45.4,"phaw_30_tra_m.019158"
"3355","Sr","phaw_30_tra_m.019158",25.88,85,0.003,39.7,"phaw_30_tra_m.019158"
"3356","Sr","phaw_30_tra_m.000928",26.22,267,4e-05,47.8,"phaw_30_tra_m.000928"
"3357","Sr","phaw_30_tra_m.000928",30.67,75,0.004,41.2,"phaw_30_tra_m.000928"
"3358","Sr","phaw_30_tra_m.000928",34.78,69,0.16,35.8,"phaw_30_tra_m.000928"
"3359","Sr","phaw_30_tra_m.000928",35.9,39,1.5,32.7,"phaw_30_tra_m.000928"
"3360","Sr","phaw_30_tra_m.000928",30.38,79,1.9,32.3,"phaw_30_tra_m.000928"
"3361","Sr","phaw_30_tra_m.026039",34.62,78,4e-05,44.7,"phaw_30_tra_m.026039"
"3362","Sr","phaw_30_tra_m.026039",29.63,81,2e-04,42.4,"phaw_30_tra_m.026039"
"3363","Sr","phaw_30_tra_m.026039",31.58,57,3.7,30,"phaw_30_tra_m.026039"
"3364","Sr","phaw_30_tra_m.026039",33.33,54,9.2,28.9,"phaw_30_tra_m.026039"
"3365","Sr","phaw_30_tra_m.005091",39.22,51,4e-05,45.1,"phaw_30_tra_m.005091"
"3366","Sr","phaw_30_tra_m.005091",34.48,58,2e-04,43.5,"phaw_30_tra_m.005091"
"3367","Sr","phaw_30_tra_m.005091",48.39,31,0.018,37.4,"phaw_30_tra_m.005091"
"3368","Sr","phaw_30_tra_m.023569",36.07,61,4e-05,47.8,"phaw_30_tra_m.023569"
"3369","Sr","phaw_30_tra_m.023569",26.53,98,4e-05,47.4,"phaw_30_tra_m.023569"
"3370","Sr","phaw_30_tra_m.023569",37.74,53,0.011,39.7,"phaw_30_tra_m.023569"
"3371","Sr","phaw_30_tra_m.023569",43.75,32,0.13,36.2,"phaw_30_tra_m.023569"
"3372","Sr","phaw_30_tra_m.023569",41.82,55,0.19,35.8,"phaw_30_tra_m.023569"
"3373","Sr","phaw_30_tra_m.023569",34.33,67,0.34,34.7,"phaw_30_tra_m.023569"
"3374","Sr","phaw_30_tra_m.009797",41.67,60,4e-05,47,"phaw_30_tra_m.009797"
"3375","Sr","phaw_30_tra_m.009797",33.33,69,0.29,34.7,"phaw_30_tra_m.009797"
"3376","Sr","phaw_30_tra_m.009797",39.29,56,0.45,34.3,"phaw_30_tra_m.009797"
"3377","Sr","phaw_30_tra_m.009797",25.58,129,2.1,32,"phaw_30_tra_m.009797"
"3378","Sr","phaw_30_tra_m.018921",43.14,51,4e-05,47.4,"phaw_30_tra_m.018921"
"3379","Sr","phaw_30_tra_m.018921",37.74,53,0.008,40,"phaw_30_tra_m.018921"
"3380","Sr","phaw_30_tra_m.020331",31.86,113,4e-05,47.4,"phaw_30_tra_m.020331"
"3381","Sr","phaw_30_tra_m.020331",43.24,37,7e-04,43.5,"phaw_30_tra_m.020331"
"3382","Sr","phaw_30_tra_m.008634",34.57,81,4e-05,44.7,"phaw_30_tra_m.008634"
"3383","Sr","phaw_30_tra_m.008634",33.33,69,0.04,36.2,"phaw_30_tra_m.008634"
"3384","Sr","phaw_30_tra_m.008634",31.34,67,0.84,32.3,"phaw_30_tra_m.008634"
"3385","Sr","phaw_30_tra_m.012366",46,50,5e-05,45.1,"phaw_30_tra_m.012366"
"3386","Sr","phaw_30_tra_m.012366",48.57,35,3e-04,42.7,"phaw_30_tra_m.012366"
"3387","Sr","phaw_30_tra_m.014789",52,50,5e-05,47.4,"phaw_30_tra_m.014789"
"3388","Sr","phaw_30_tra_m.014789",42.67,75,0.001,43.1,"phaw_30_tra_m.014789"
"3389","Sr","phaw_30_tra_m.014789",37.5,72,0.29,35,"phaw_30_tra_m.014789"
"3390","Sr","phaw_30_tra_m.014789",30.88,68,4.7,31.2,"phaw_30_tra_m.014789"
"3391","Sr","phaw_30_tra_m.014789",36.54,52,6.9,30.4,"phaw_30_tra_m.014789"
"3392","Sr","phaw_30_tra_m.012288",36.62,71,5e-05,44.7,"phaw_30_tra_m.012288"
"3393","Sr","phaw_30_tra_m.012288",31.76,85,0.007,38.1,"phaw_30_tra_m.012288"
"3394","Sr","phaw_30_tra_m.012288",29.63,81,0.081,35,"phaw_30_tra_m.012288"
"3395","Sr","phaw_30_tra_m.023213",33.33,81,5e-05,46.2,"phaw_30_tra_m.023213"
"3396","Sr","phaw_30_tra_m.023213",32.97,91,1e-04,45.1,"phaw_30_tra_m.023213"
"3397","Sr","phaw_30_tra_m.023213",31.11,90,6e-04,42.7,"phaw_30_tra_m.023213"
"3398","Sr","phaw_30_tra_m.023213",28.97,107,8e-04,42.4,"phaw_30_tra_m.023213"
"3399","Sr","phaw_30_tra_m.023213",33.33,69,0.003,40.4,"phaw_30_tra_m.023213"
"3400","Sr","phaw_30_tra_m.023213",30.43,69,0.11,35.8,"phaw_30_tra_m.023213"
"3401","Sr","phaw_30_tra_m.005695",39.62,53,5e-05,45.1,"phaw_30_tra_m.005695"
"3402","Sr","phaw_30_tra_m.005695",41.18,34,0.006,39.3,"phaw_30_tra_m.005695"
"3403","Sr","phaw_30_tra_m.025226",39.13,69,5e-05,45.4,"phaw_30_tra_m.025226"
"3404","Sr","phaw_30_tra_m.025226",37.68,69,1e-04,44.3,"phaw_30_tra_m.025226"
"3405","Sr","phaw_30_tra_m.025226",36.23,69,0.002,40.4,"phaw_30_tra_m.025226"
"3406","Sr","phaw_30_tra_m.025226",30.85,94,0.003,40,"phaw_30_tra_m.025226"
"3407","Sr","phaw_30_tra_m.025226",31.71,82,0.025,37.4,"phaw_30_tra_m.025226"
"3408","Sr","phaw_30_tra_m.025226",38.64,44,0.061,36.2,"phaw_30_tra_m.025226"
"3409","Sr","phaw_30_tra_m.000955",30.12,83,5e-05,44.7,"phaw_30_tra_m.000955"
"3410","Sr","phaw_30_tra_m.025934",37.14,70,5e-05,44.7,"phaw_30_tra_m.025934"
"3411","Sr","phaw_30_tra_m.025934",38.18,55,0.004,38.9,"phaw_30_tra_m.025934"
"3412","Sr","phaw_30_tra_m.025934",27.66,94,0.1,35,"phaw_30_tra_m.025934"
"3413","Sr","phaw_30_tra_m.014055",40,50,5e-05,47,"phaw_30_tra_m.014055"
"3414","Sr","phaw_30_tra_m.014055",36.17,47,5e-05,47,"phaw_30_tra_m.014055"
"3415","Sr","phaw_30_tra_m.013711",38.37,86,5e-05,46.6,"phaw_30_tra_m.013711"
"3416","Sr","phaw_30_tra_m.013711",31.25,80,0.45,34.3,"phaw_30_tra_m.013711"
"3417","Sr","phaw_30_tra_m.013711",37.1,62,1.8,32.3,"phaw_30_tra_m.013711"
"3418","Sr","phaw_30_tra_m.024915",36.59,82,5e-05,45.8,"phaw_30_tra_m.024915"
"3419","Sr","phaw_30_tra_m.024915",42.03,69,1e-04,44.7,"phaw_30_tra_m.024915"
"3420","Sr","phaw_30_tra_m.024915",38.46,78,8e-04,42.4,"phaw_30_tra_m.024915"
"3421","Sr","phaw_30_tra_m.024915",33.33,81,0.003,40.4,"phaw_30_tra_m.024915"
"3422","Sr","phaw_30_tra_m.024915",44.44,63,0.004,40.4,"phaw_30_tra_m.024915"
"3423","Sr","phaw_30_tra_m.024915",44,50,0.013,38.5,"phaw_30_tra_m.024915"
"3424","Sr","phaw_30_tra_m.024915",37.88,66,0.036,37,"phaw_30_tra_m.024915"
"3425","Sr","phaw_30_tra_m.014978",37.04,54,6e-05,44.3,"phaw_30_tra_m.014978"
"3426","Sr","phaw_30_tra_m.014978",27.72,101,1e-04,43.5,"phaw_30_tra_m.014978"
"3427","Sr","phaw_30_tra_m.020253",50,36,6e-05,44.7,"phaw_30_tra_m.020253"
"3428","Sr","phaw_30_tra_m.020253",29.41,51,0.009,38.1,"phaw_30_tra_m.020253"
"3429","Sr","phaw_30_tra_m.020253",24.24,66,0.16,34.3,"phaw_30_tra_m.020253"
"3430","Sr","phaw_30_tra_m.022876",36.23,69,6e-05,44.7,"phaw_30_tra_m.022876"
"3431","Sr","phaw_30_tra_m.022876",35.85,53,0.028,37,"phaw_30_tra_m.022876"
"3432","Sr","phaw_30_tra_m.026293",39.13,69,6e-05,45.8,"phaw_30_tra_m.026293"
"3433","Sr","phaw_30_tra_m.026293",35.85,53,2.1,31.6,"phaw_30_tra_m.026293"
"3434","Sr","phaw_30_tra_m.026293",31.37,51,5.2,30.4,"phaw_30_tra_m.026293"
"3435","Sr","phaw_30_tra_m.011317",31.46,89,6e-05,46.2,"phaw_30_tra_m.011317"
"3436","Sr","phaw_30_tra_m.011317",33.33,78,0.002,42,"phaw_30_tra_m.011317"
"3437","Sr","phaw_30_tra_m.002874",37.7,61,7e-05,44.3,"phaw_30_tra_m.002874"
"3438","Sr","phaw_30_tra_m.002874",35.29,34,0.062,35.4,"phaw_30_tra_m.002874"
"3439","Sr","phaw_30_tra_m.021752",34.09,88,7e-05,45.8,"phaw_30_tra_m.021752"
"3440","Sr","phaw_30_tra_m.021752",31,100,5e-04,43.1,"phaw_30_tra_m.021752"
"3441","Sr","phaw_30_tra_m.021752",28.57,84,6e-04,42.7,"phaw_30_tra_m.021752"
"3442","Sr","phaw_30_tra_m.021752",31.88,69,0.007,39.7,"phaw_30_tra_m.021752"
"3443","Sr","phaw_30_tra_m.021752",33.33,69,0.7,33.1,"phaw_30_tra_m.021752"
"3444","Sr","phaw_30_tra_m.013102",39.13,69,7e-05,44.7,"phaw_30_tra_m.013102"
"3445","Sr","phaw_30_tra_m.013102",37.7,61,0.032,36.6,"phaw_30_tra_m.013102"
"3446","Sr","phaw_30_tra_m.013102",32.35,68,0.12,35,"phaw_30_tra_m.013102"
"3447","Sr","phaw_30_tra_m.013102",32.31,65,0.75,32.7,"phaw_30_tra_m.013102"
"3448","Sr","phaw_30_tra_m.013102",32.31,65,0.75,32.7,"phaw_30_tra_m.013102"
"3449","Sr","phaw_30_tra_m.026439",28.72,94,7e-05,43.9,"phaw_30_tra_m.026439"
"3450","Sr","phaw_30_tra_m.026439",38.1,42,0.091,34.7,"phaw_30_tra_m.026439"
"3451","Sr","phaw_30_tra_m.005491",30.91,110,7e-05,43.9,"phaw_30_tra_m.005491"
"3452","Sr","phaw_30_tra_m.005491",33.96,53,0.003,38.9,"phaw_30_tra_m.005491"
"3453","Sr","phaw_30_aug_m.027314",36.67,60,7e-05,43.5,"phaw_30_aug_m.027314"
"3454","Sr","phaw_30_aug_m.027314",32.14,56,0.002,39.3,"phaw_30_aug_m.027314"
"3455","Sr","phaw_30_tra_m.022642",37.04,81,8e-05,44.3,"phaw_30_tra_m.022642"
"3456","Sr","phaw_30_tra_m.022642",42.03,69,1e-04,43.9,"phaw_30_tra_m.022642"
"3457","Sr","phaw_30_tra_m.022642",38.71,62,0.38,33.5,"phaw_30_tra_m.022642"
"3458","Sr","phaw_30_tra_m.022642",29.27,41,6.2,29.6,"phaw_30_tra_m.022642"
"3459","Sr","phaw_30_tra_m.016700",33.33,69,8e-05,43.9,"phaw_30_tra_m.016700"
"3460","Sr","phaw_30_tra_m.016700",32.56,86,0.008,38.1,"phaw_30_tra_m.016700"
"3461","Sr","phaw_30_tra_m.016700",40.74,54,0.011,37.7,"phaw_30_tra_m.016700"
"3462","Sr","phaw_30_tra_m.016700",22.95,122,0.095,35,"phaw_30_tra_m.016700"
"3463","Sr","phaw_30_tra_m.011861",36.36,55,8e-05,45.1,"phaw_30_tra_m.011861"
"3464","Sr","phaw_30_tra_m.011861",32.14,56,0.46,33.5,"phaw_30_tra_m.011861"
"3465","Sr","phaw_30_tra_m.007796",41.18,68,8e-05,46.2,"phaw_30_tra_m.007796"
"3466","Sr","phaw_30_tra_m.007796",36.23,69,0.005,40.4,"phaw_30_tra_m.007796"
"3467","Sr","phaw_30_tra_m.007796",38.36,73,0.75,33.5,"phaw_30_tra_m.007796"
"3468","Sr","phaw_30_tra_m.007796",32.95,88,0.95,33.1,"phaw_30_tra_m.007796"
"3469","Sr","phaw_30_tra_m.019135",43.48,46,8e-05,43.9,"phaw_30_tra_m.019135"
"3470","Sr","phaw_30_tra_m.019135",42.55,47,8e-04,40.8,"phaw_30_tra_m.019135"
"3471","Sr","phaw_30_tra_m.002631",37.88,66,8e-05,43.9,"phaw_30_tra_m.002631"
"3472","Sr","phaw_30_tra_m.002631",30.59,85,0.048,35.8,"phaw_30_tra_m.002631"
"3473","Sr","phaw_30_tra_m.014979",38,50,8e-05,46.6,"phaw_30_tra_m.014979"
"3474","Sr","phaw_30_tra_m.014979",37.74,53,2e-04,45.1,"phaw_30_tra_m.014979"
"3475","Sr","phaw_30_tra_m.012909",32.56,86,8e-05,45.4,"phaw_30_tra_m.012909"
"3476","Sr","phaw_30_tra_m.012909",34.29,70,7e-04,42.7,"phaw_30_tra_m.012909"
"3477","Sr","phaw_30_tra_m.012909",29.85,67,1.3,32.3,"phaw_30_tra_m.012909"
"3478","Sr","phaw_30_tra_m.012909",27.87,61,6.1,30.4,"phaw_30_tra_m.012909"
