"","Query","Target","Percent_ID","Ali_len","E_val","bitscore","Hit_name_long"
"388","CAG47063.1_phaw_30_tra_m.006951","gi|940934626|gb|JAK25674.1|",34.44,90,7e-06,53.5,"gi|940934626|gb|JAK25674.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"389","CAG47063.1_phaw_30_tra_m.006951","gi|942321247|gb|JAN42556.1|",34.44,90,7e-06,53.5,"gi|942321247|gb|JAN42556.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"390","CAG47063.1_phaw_30_tra_m.006951","gi|942321245|gb|JAN42555.1|",34.44,90,7e-06,53.5,"gi|942321245|gb|JAN42555.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"391","CAG47063.1_phaw_30_tra_m.006951","gi|941256358|gb|JAL39992.1|",34.44,90,7e-06,53.5,"gi|941256358|gb|JAL39992.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"392","CAG47063.1_phaw_30_tra_m.006951","gi|941131998|gb|JAL03942.1|",34.44,90,7e-06,53.5,"gi|941131998|gb|JAL03942.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"393","CAG47063.1_phaw_30_tra_m.006951","gi|941131996|gb|JAL03941.1|",34.44,90,7e-06,53.5,"gi|941131996|gb|JAL03941.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"394","CAG47063.1_phaw_30_tra_m.006951","gi|941036282|gb|JAK65673.1|",34.44,90,7e-06,53.5,"gi|941036282|gb|JAK65673.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"395","CAG47063.1_phaw_30_tra_m.006951","gi|941030895|gb|JAK63618.1|",34.44,90,7e-06,53.5,"gi|941030895|gb|JAK63618.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"396","CAG47063.1_phaw_30_tra_m.006951","gi|941026790|gb|JAK62262.1|",34.44,90,7e-06,53.5,"gi|941026790|gb|JAK62262.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"397","CAG47063.1_phaw_30_tra_m.006951","gi|940988270|gb|JAK47810.1|",34.44,90,7e-06,53.5,"gi|940988270|gb|JAK47810.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"398","CAG47063.1_phaw_30_tra_m.006951","gi|940951406|gb|JAK33981.1|",34.44,90,7e-06,53.5,"gi|940951406|gb|JAK33981.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"399","CAG47063.1_phaw_30_tra_m.006951","gi|940944235|gb|JAK30478.1|",34.44,90,7e-06,53.5,"gi|940944235|gb|JAK30478.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"400","CAG47063.1_phaw_30_tra_m.006951","gi|940906435|gb|JAK13281.1|",34.44,90,7e-06,53.5,"gi|940906435|gb|JAK13281.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"401","CAG47063.1_phaw_30_tra_m.006951","gi|940905127|gb|JAK12627.1|",34.44,90,7e-06,53.5,"gi|940905127|gb|JAK12627.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"402","CAG47063.1_phaw_30_tra_m.006951","gi|940905125|gb|JAK12626.1|",34.44,90,7e-06,53.5,"gi|940905125|gb|JAK12626.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"403","CAG47063.1_phaw_30_tra_m.006951","gi|942333167|gb|JAN48516.1|",34.44,90,7e-06,53.5,"gi|942333167|gb|JAN48516.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"404","CAG47063.1_phaw_30_tra_m.006951","gi|942314589|gb|JAN39227.1|",34.44,90,7e-06,53.5,"gi|942314589|gb|JAN39227.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"405","CAG47063.1_phaw_30_tra_m.006951","gi|941318743|gb|JAL59272.1|",34.44,90,7e-06,53.5,"gi|941318743|gb|JAL59272.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"406","CAG47063.1_phaw_30_tra_m.006951","gi|941204744|gb|JAL26500.1|",34.44,90,7e-06,53.5,"gi|941204744|gb|JAL26500.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"407","CAG47063.1_phaw_30_tra_m.006951","gi|941204742|gb|JAL26499.1|",34.44,90,7e-06,53.5,"gi|941204742|gb|JAL26499.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"408","CAG47063.1_phaw_30_tra_m.006951","gi|941042633|gb|JAK67961.1|",34.44,90,7e-06,53.5,"gi|941042633|gb|JAK67961.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"409","CAG47063.1_phaw_30_tra_m.006951","gi|941007971|gb|JAK55313.1|",34.44,90,7e-06,53.5,"gi|941007971|gb|JAK55313.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"410","CAG47063.1_phaw_30_tra_m.006951","gi|941007969|gb|JAK55312.1|",34.44,90,7e-06,53.5,"gi|941007969|gb|JAK55312.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"411","CAG47063.1_phaw_30_tra_m.006951","gi|940917937|gb|JAK17330.1|",34.44,90,7e-06,53.5,"gi|940917937|gb|JAK17330.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"412","CAG47063.1_phaw_30_tra_m.006951","gi|940898831|gb|JAK09479.1|",34.44,90,7e-06,53.5,"gi|940898831|gb|JAK09479.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"413","CAG47063.1_phaw_30_tra_m.006951","gi|940898829|gb|JAK09478.1|",34.44,90,7e-06,53.5,"gi|940898829|gb|JAK09478.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"414","CAG47063.1_phaw_30_tra_m.006951","gi|940887033|gb|JAK03580.1|",34.44,90,7e-06,53.5,"gi|940887033|gb|JAK03580.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"415","CAG47063.1_phaw_30_tra_m.006951","gi|940880831|gb|JAK00479.1|",34.44,90,7e-06,53.5,"gi|940880831|gb|JAK00479.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"416","CAG47063.1_phaw_30_tra_m.006951","gi|942300699|gb|JAN32282.1|",34.44,90,7e-06,53.5,"gi|942300699|gb|JAN32282.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"417","CAG47063.1_phaw_30_tra_m.006951","gi|942235697|gb|JAN14687.1|",34.44,90,7e-06,53.5,"gi|942235697|gb|JAN14687.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"418","CAG47063.1_phaw_30_tra_m.006951","gi|941167166|gb|JAL11544.1|",34.44,90,7e-06,53.5,"gi|941167166|gb|JAL11544.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"419","CAG47063.1_phaw_30_tra_m.006951","gi|941118281|gb|JAK98904.1|",34.44,90,7e-06,53.5,"gi|941118281|gb|JAK98904.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"420","CAG47063.1_phaw_30_tra_m.006951","gi|940887035|gb|JAK03581.1|",34.44,90,7e-06,53.5,"gi|940887035|gb|JAK03581.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"421","CAG47063.1_phaw_30_tra_m.006951","gi|941076398|gb|JAK80956.1|",34.44,90,7e-06,53.5,"gi|941076398|gb|JAK80956.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"422","CAG47063.1_phaw_30_tra_m.006951","gi|940894947|gb|JAK07537.1|",34.44,90,7e-06,53.5,"gi|940894947|gb|JAK07537.1| Cyclic AMP-dependent transcription factor ATF-2, partial [Daphnia magna]"
"423","CAG47063.1_phaw_30_tra_m.006951","gi|1022771286|gb|KZS15624.1|",34.44,90,7e-06,53.5,"gi|1022771286|gb|KZS15624.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"424","CAG47063.1_phaw_30_tra_m.006951","gi|939917908|gb|JAJ59339.1|",43.33,60,7e-06,53.9,"gi|939917908|gb|JAJ59339.1| Segmentation protein capncollar [Daphnia magna]"
"425","CAG47063.1_phaw_30_tra_m.006951","gi|942353325|gb|JAN58592.1|",43.33,60,7e-06,53.9,"gi|942353325|gb|JAN58592.1| Segmentation protein capncollar [Daphnia magna]"
"426","CAG47063.1_phaw_30_tra_m.006951","gi|941529018|gb|JAL68541.1|",43.33,60,7e-06,53.9,"gi|941529018|gb|JAL68541.1| Segmentation protein capncollar [Daphnia magna]"
"427","CAG47063.1_phaw_30_tra_m.006951","gi|940905463|gb|JAK12795.1|",43.33,60,7e-06,53.9,"gi|940905463|gb|JAK12795.1| Segmentation protein capncollar [Daphnia magna]"
"428","CAG47063.1_phaw_30_tra_m.006951","gi|940905461|gb|JAK12794.1|",43.33,60,7e-06,53.9,"gi|940905461|gb|JAK12794.1| Segmentation protein capncollar [Daphnia magna]"
"429","CAG47063.1_phaw_30_tra_m.006951","gi|940842699|gb|JAJ81413.1|",34.44,90,8e-06,53.5,"gi|940842699|gb|JAJ81413.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"430","CAG47063.1_phaw_30_tra_m.006951","gi|941107378|gb|JAK94248.1|",34.44,90,8e-06,53.5,"gi|941107378|gb|JAK94248.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"431","CAG47063.1_phaw_30_tra_m.006951","gi|940894945|gb|JAK07536.1|",34.44,90,8e-06,53.5,"gi|940894945|gb|JAK07536.1| Cyclic AMP-dependent transcription factor ATF-2, partial [Daphnia magna]"
"432","CAG47063.1_phaw_30_tra_m.006951","gi|941185789|gb|JAL18163.1|",43.33,60,8e-06,53.5,"gi|941185789|gb|JAL18163.1| Segmentation protein capncollar [Daphnia magna]"
"433","CAG47063.1_phaw_30_tra_m.006951","gi|940938550|gb|JAK27636.1|",34.44,90,8e-06,53.5,"gi|940938550|gb|JAK27636.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"434","CAG47063.1_phaw_30_tra_m.006951","gi|939961628|gb|JAJ72528.1|",43.33,60,8e-06,53.5,"gi|939961628|gb|JAJ72528.1| Segmentation protein capncollar [Daphnia magna]"
"435","CAG47063.1_phaw_30_tra_m.006951","gi|941261209|gb|JAL41742.1|",34.44,90,8e-06,53.5,"gi|941261209|gb|JAL41742.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"436","CAG47063.1_phaw_30_tra_m.006951","gi|941013052|gb|JAK57165.1|",34.44,90,8e-06,53.1,"gi|941013052|gb|JAK57165.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"437","CAG47063.1_phaw_30_tra_m.006951","gi|941559007|gb|JAL83535.1|",42.86,56,9e-06,53.5,"gi|941559007|gb|JAL83535.1| Segmentation protein capncollar [Daphnia_magna]"
"438","CAG47063.1_phaw_30_tra_m.006951","gi|940938552|gb|JAK27637.1|",34.44,90,9e-06,53.1,"gi|940938552|gb|JAK27637.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"439","CAG47063.1_phaw_30_tra_m.006951","gi|941270673|gb|JAL43786.1|",34.44,90,9e-06,53.1,"gi|941270673|gb|JAL43786.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"440","CAG47063.1_phaw_30_tra_m.006951","gi|939823474|gb|JAJ12133.1|",43.33,60,9e-06,53.5,"gi|939823474|gb|JAJ12133.1| Segmentation protein capncollar [Daphnia_magna]"
"441","CAG47063.1_phaw_30_tra_m.006951","gi|940962968|gb|JAK38415.1|",34.44,90,9e-06,53.1,"gi|940962968|gb|JAK38415.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"442","CAG47063.1_phaw_30_tra_m.006951","gi|939821570|gb|JAJ11181.1|",43.33,60,1e-05,53.5,"gi|939821570|gb|JAJ11181.1| Segmentation protein capncollar [Daphnia_magna]"
"443","CAG47063.1_phaw_30_tra_m.006951","gi|941620276|gb|JAM12682.1|",34.44,90,1e-05,53.1,"gi|941620276|gb|JAM12682.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia_magna]"
"444","CAG47063.1_phaw_30_tra_m.006951","gi|939823476|gb|JAJ12134.1|",43.33,60,1e-05,53.5,"gi|939823476|gb|JAJ12134.1| Segmentation protein capncollar [Daphnia_magna]"
"445","CAG47063.1_phaw_30_tra_m.006951","gi|939976334|gb|JAJ79881.1|",43.33,60,1e-05,53.5,"gi|939976334|gb|JAJ79881.1| Segmentation protein capncollar [Daphnia magna]"
"446","CAG47063.1_phaw_30_tra_m.006951","gi|942241041|gb|JAN17359.1|",43.33,60,1e-05,53.5,"gi|942241041|gb|JAN17359.1| Segmentation protein capncollar [Daphnia magna]"
"447","CAG47063.1_phaw_30_tra_m.006951","gi|942418477|gb|JAN91168.1|",43.33,60,1e-05,53.5,"gi|942418477|gb|JAN91168.1| Segmentation protein capncollar [Daphnia magna]"
"448","CAG47063.1_phaw_30_tra_m.006951","gi|939961630|gb|JAJ72529.1|",43.33,60,1e-05,53.5,"gi|939961630|gb|JAJ72529.1| Segmentation protein capncollar [Daphnia magna]"
"449","CAG47063.1_phaw_30_tra_m.006951","gi|941588600|gb|JAL96938.1|",43.33,60,1e-05,53.1,"gi|941588600|gb|JAL96938.1| Segmentation protein capncollar [Daphnia_magna]"
"450","CAG47063.1_phaw_30_tra_m.006951","gi|941276714|gb|JAL45855.1|",43.33,60,1e-05,53.1,"gi|941276714|gb|JAL45855.1| Segmentation protein capncollar [Daphnia magna]"
"451","CAG47063.1_phaw_30_tra_m.006951","gi|941013055|gb|JAK57166.1|",34.44,90,1e-05,52.8,"gi|941013055|gb|JAK57166.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"452","CAG47063.1_phaw_30_tra_m.006951","gi|942382749|gb|JAN73304.1|",39.47,76,1e-05,52.8,"gi|942382749|gb|JAN73304.1| Cyclic AMP-dependent transcription factor ATF-3 [Daphnia magna]"
"453","CAG47063.1_phaw_30_tra_m.006951","gi|941180820|gb|JAL16447.1|",34.44,90,1e-05,52.8,"gi|941180820|gb|JAL16447.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"454","CAG47063.1_phaw_30_tra_m.006951","gi|941890734|gb|JAM74071.1|",42.86,56,1e-05,53.1,"gi|941890734|gb|JAM74071.1| Segmentation protein capncollar [Daphnia magna]"
"455","CAG47063.1_phaw_30_tra_m.006951","gi|941588598|gb|JAL96937.1|",43.33,60,1e-05,53.1,"gi|941588598|gb|JAL96937.1| Segmentation protein capncollar [Daphnia_magna]"
"456","CAG47063.1_phaw_30_tra_m.006951","gi|941645172|gb|JAM25130.1|",34.44,90,1e-05,52.8,"gi|941645172|gb|JAM25130.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia_magna]"
"457","CAG47063.1_phaw_30_tra_m.006951","gi|942422737|gb|JAN93298.1|",34.44,90,1e-05,52.8,"gi|942422737|gb|JAN93298.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"458","CAG47063.1_phaw_30_tra_m.006951","gi|942342153|gb|JAN53009.1|",34.44,90,1e-05,52.4,"gi|942342153|gb|JAN53009.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"459","CAG47063.1_phaw_30_tra_m.006951","gi|939762525|gb|JAI82361.1|",39.47,76,1e-05,52,"gi|939762525|gb|JAI82361.1| Cyclic AMP-dependent transcription factor ATF-3, partial [Daphnia_magna]"
"460","CAG47063.1_phaw_30_tra_m.006951","gi|940954469|gb|JAK35072.1|",34.44,90,1e-05,52.4,"gi|940954469|gb|JAK35072.1| Cyclic AMP-dependent transcription factor ATF-2, partial [Daphnia magna]"
"461","CAG47063.1_phaw_30_tra_m.006951","gi|941261206|gb|JAL41741.1|",34.44,90,1e-05,52.4,"gi|941261206|gb|JAL41741.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"462","CAG47063.1_phaw_30_tra_m.006951","gi|941256356|gb|JAL39991.1|",34.44,90,1e-05,52.4,"gi|941256356|gb|JAL39991.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"463","CAG47063.1_phaw_30_tra_m.006951","gi|941246553|gb|JAL36491.1|",34.44,90,1e-05,52.4,"gi|941246553|gb|JAL36491.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"464","CAG47063.1_phaw_30_tra_m.006951","gi|942064972|gb|JAM82039.1|",39.47,76,1e-05,52.4,"gi|942064972|gb|JAM82039.1| Cyclic AMP-dependent transcription factor ATF-3 [Daphnia magna]"
"465","CAG47063.1_phaw_30_tra_m.006951","gi|942348068|gb|JAN55965.1|",34.44,90,1e-05,52.4,"gi|942348068|gb|JAN55965.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"466","CAG47063.1_phaw_30_tra_m.006951","gi|442620607|ref|NP_001262865.1|",38.71,62,2e-05,52.4,"gi|442620607|ref|NP_001262865.1| cap-n-collar, isoform P [Drosophila melanogaster]"
"467","CAG47063.1_phaw_30_tra_m.006951","gi|440217783|gb|AGB96245.1|",38.71,62,2e-05,52.4,"gi|440217783|gb|AGB96245.1| cap-n-collar, isoform P [Drosophila melanogaster]"
"468","CAG47063.1_phaw_30_tra_m.006951","gi|941252515|gb|JAL38545.1|",34.44,90,2e-05,52,"gi|941252515|gb|JAL38545.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"469","CAG47063.1_phaw_30_tra_m.006951","gi|24649238|ref|NP_732834.1|",38.71,62,2e-05,52,"gi|24649238|ref|NP_732834.1| cap-n-collar, isoform B [Drosophila melanogaster]"
"470","CAG47063.1_phaw_30_tra_m.006951","gi|10726715|gb|AAF56109.2|",38.71,62,2e-05,52,"gi|10726715|gb|AAF56109.2| cap-n-collar, isoform B [Drosophila melanogaster]"
"471","CAG47063.1_phaw_30_tra_m.006951","gi|940969120|gb|JAK40721.1|",34.44,90,2e-05,51.2,"gi|940969120|gb|JAK40721.1| putative Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"472","CAG47063.1_phaw_30_tra_m.006951","gi|941277867|gb|JAL46238.1|",34.44,90,2e-05,51.2,"gi|941277867|gb|JAL46238.1| putative Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"473","CAG47063.1_phaw_30_tra_m.006951","gi|3859889|gb|AAC72898.1|",39.39,66,3e-05,52,"gi|3859889|gb|AAC72898.1| cap n collar isoform C [Drosophila melanogaster]"
"474","CAG47063.1_phaw_30_tra_m.006951","gi|3859887|gb|AAC72897.1|",38.71,62,3e-05,52,"gi|3859887|gb|AAC72897.1| cap n collar isoform B [Drosophila melanogaster]"
"475","CAG47063.1_phaw_30_tra_m.006951","gi|256985234|gb|ACV32772.1|",38.71,62,3e-05,51.6,"gi|256985234|gb|ACV32772.1| SD04321p, partial [Drosophila melanogaster]"
"476","CAG47063.1_phaw_30_tra_m.006951","gi|386766305|ref|NP_001247260.1|",39.39,66,3e-05,52,"gi|386766305|ref|NP_001247260.1| cap-n-collar, isoform K [Drosophila melanogaster]"
"477","CAG47063.1_phaw_30_tra_m.006951","gi|386766303|ref|NP_001247259.1|",39.39,66,3e-05,52,"gi|386766303|ref|NP_001247259.1| cap-n-collar, isoform J [Drosophila melanogaster]"
"478","CAG47063.1_phaw_30_tra_m.006951","gi|383292890|gb|AFH06578.1|",39.39,66,3e-05,52,"gi|383292890|gb|AFH06578.1| cap-n-collar, isoform K [Drosophila melanogaster]"
"479","CAG47063.1_phaw_30_tra_m.006951","gi|383292889|gb|AFH06577.1|",39.39,66,3e-05,52,"gi|383292889|gb|AFH06577.1| cap-n-collar, isoform J [Drosophila melanogaster]"
"480","CAG47063.1_phaw_30_tra_m.006951","gi|44888973|sp|P20482.3|CNC_DROME",39.39,66,3e-05,52,"gi|44888973|sp|P20482.3|CNC_DROME RecName: Full=Segmentation protein capncollar"
"481","CAG47063.1_phaw_30_tra_m.006951","gi|24649236|ref|NP_732833.1|",39.39,66,3e-05,52,"gi|24649236|ref|NP_732833.1| cap-n-collar, isoform C [Drosophila melanogaster]"
"482","CAG47063.1_phaw_30_tra_m.006951","gi|23172029|gb|AAF56111.2|",39.39,66,3e-05,52,"gi|23172029|gb|AAF56111.2| cap-n-collar, isoform C [Drosophila melanogaster]"
"483","CAG47063.1_phaw_30_tra_m.006951","gi|442620605|ref|NP_001262864.1|",39.39,66,4e-05,51.6,"gi|442620605|ref|NP_001262864.1| cap-n-collar, isoform O [Drosophila melanogaster]"
"484","CAG47063.1_phaw_30_tra_m.006951","gi|440217782|gb|AGB96244.1|",39.39,66,4e-05,51.6,"gi|440217782|gb|AGB96244.1| cap-n-collar, isoform O [Drosophila melanogaster]"
"485","CAG47063.1_phaw_30_tra_m.006951","gi|157074|gb|AAB59246.1|",38.71,62,4e-05,51.2,"gi|157074|gb|AAB59246.1| segmentation protein [Drosophila melanogaster]"
"486","CAG47063.1_phaw_30_tra_m.006951","gi|939976310|gb|JAJ79869.1|",36.76,68,4e-05,51.2,"gi|939976310|gb|JAJ79869.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"487","CAG47063.1_phaw_30_tra_m.006951","gi|386766299|ref|NP_001247257.1|",38.71,62,4e-05,51.2,"gi|386766299|ref|NP_001247257.1| cap-n-collar, isoform H [Drosophila melanogaster]"
"488","CAG47063.1_phaw_30_tra_m.006951","gi|386766291|ref|NP_001247256.1|",38.71,62,4e-05,51.2,"gi|386766291|ref|NP_001247256.1| cap-n-collar, isoform F [Drosophila melanogaster]"
"489","CAG47063.1_phaw_30_tra_m.006951","gi|383292887|gb|AFH06575.1|",38.71,62,4e-05,51.2,"gi|383292887|gb|AFH06575.1| cap-n-collar, isoform H [Drosophila melanogaster]"
"490","CAG47063.1_phaw_30_tra_m.006951","gi|383292886|gb|AFH06574.1|",38.71,62,4e-05,51.2,"gi|383292886|gb|AFH06574.1| cap-n-collar, isoform F [Drosophila melanogaster]"
"491","CAG47063.1_phaw_30_tra_m.006951","gi|24649248|ref|NP_732839.1|",38.71,62,4e-05,51.2,"gi|24649248|ref|NP_732839.1| cap-n-collar, isoform G [Drosophila melanogaster]"
"492","CAG47063.1_phaw_30_tra_m.006951","gi|24649244|ref|NP_732837.1|",38.71,62,4e-05,51.2,"gi|24649244|ref|NP_732837.1| cap-n-collar, isoform E [Drosophila melanogaster]"
"493","CAG47063.1_phaw_30_tra_m.006951","gi|24649242|ref|NP_732836.1|",38.71,62,4e-05,51.2,"gi|24649242|ref|NP_732836.1| cap-n-collar, isoform D [Drosophila melanogaster]"
"494","CAG47063.1_phaw_30_tra_m.006951","gi|24649240|ref|NP_732835.1|",38.71,62,4e-05,51.2,"gi|24649240|ref|NP_732835.1| cap-n-collar, isoform A [Drosophila melanogaster]"
"495","CAG47063.1_phaw_30_tra_m.006951","gi|23172032|gb|AAN13932.1|",38.71,62,4e-05,51.2,"gi|23172032|gb|AAN13932.1| cap-n-collar, isoform E [Drosophila melanogaster]"
"496","CAG47063.1_phaw_30_tra_m.006951","gi|23172031|gb|AAN13931.1|",38.71,62,4e-05,51.2,"gi|23172031|gb|AAN13931.1| cap-n-collar, isoform D [Drosophila melanogaster]"
"497","CAG47063.1_phaw_30_tra_m.006951","gi|23172030|gb|AAN13930.1|",38.71,62,4e-05,51.2,"gi|23172030|gb|AAN13930.1| cap-n-collar, isoform A [Drosophila melanogaster]"
"498","CAG47063.1_phaw_30_tra_m.006951","gi|16768966|gb|AAL28702.1|",38.71,62,4e-05,51.2,"gi|16768966|gb|AAL28702.1| LD12407p [Drosophila melanogaster]"
"499","CAG47063.1_phaw_30_tra_m.006951","gi|7300970|gb|AAF56108.1|",38.71,62,4e-05,51.2,"gi|7300970|gb|AAF56108.1| cap-n-collar, isoform G [Drosophila melanogaster]"
"500","CAG47063.1_phaw_30_tra_m.006951","gi|386766311|ref|NP_001247262.1|",38.81,67,4e-05,51.2,"gi|386766311|ref|NP_001247262.1| cap-n-collar, isoform N [Drosophila melanogaster]"
"501","CAG47063.1_phaw_30_tra_m.006951","gi|386766309|ref|NP_001247261.1|",38.81,67,4e-05,51.2,"gi|386766309|ref|NP_001247261.1| cap-n-collar, isoform M [Drosophila melanogaster]"
"502","CAG47063.1_phaw_30_tra_m.006951","gi|386766301|ref|NP_001247258.1|",38.81,67,4e-05,51.2,"gi|386766301|ref|NP_001247258.1| cap-n-collar, isoform I [Drosophila melanogaster]"
"503","CAG47063.1_phaw_30_tra_m.006951","gi|383292893|gb|AFH06580.1|",38.81,67,4e-05,51.2,"gi|383292893|gb|AFH06580.1| cap-n-collar, isoform N [Drosophila melanogaster]"
"504","CAG47063.1_phaw_30_tra_m.006951","gi|383292892|gb|AFH06579.1|",38.81,67,4e-05,51.2,"gi|383292892|gb|AFH06579.1| cap-n-collar, isoform M [Drosophila melanogaster]"
"505","CAG47063.1_phaw_30_tra_m.006951","gi|383292888|gb|AFH06576.1|",38.81,67,4e-05,51.2,"gi|383292888|gb|AFH06576.1| cap-n-collar, isoform I [Drosophila melanogaster]"
"506","CAG47063.1_phaw_30_tra_m.006951","gi|3859885|gb|AAC72896.1|",38.71,62,4e-05,50.8,"gi|3859885|gb|AAC72896.1| cap n collar isoform A [Drosophila melanogaster]"
"507","CAG47063.1_phaw_30_tra_m.006951","gi|386766307|ref|NP_732838.2|",38.81,67,5e-05,51.2,"gi|386766307|ref|NP_732838.2| cap-n-collar, isoform L [Drosophila melanogaster]"
"508","CAG47063.1_phaw_30_tra_m.006951","gi|383292891|gb|AAN13933.2|",38.81,67,5e-05,51.2,"gi|383292891|gb|AAN13933.2| cap-n-collar, isoform L [Drosophila melanogaster]"
"509","CAG47063.1_phaw_30_tra_m.006951","gi|941118278|gb|JAK98903.1|",33.33,90,5e-05,50.8,"gi|941118278|gb|JAK98903.1| Cyclic AMP-dependent transcription factor ATF-2 [Daphnia magna]"
"510","CAG47063.1_phaw_30_tra_m.006951","gi|941690374|gb|JAM47731.1|",55,40,5e-05,50.8,"gi|941690374|gb|JAM47731.1| Segmentation protein capncollar [Daphnia magna]"
"511","CAG47063.1_phaw_30_tra_m.006951","gi|939746223|gb|JAI74214.1|",35,60,2e-04,48.1,"gi|939746223|gb|JAI74214.1| Cyclic AMP-dependent transcription factor ATF-3, putative, partial [Daphnia_magna]"
"512","CAG47063.1_phaw_30_tra_m.006951","gi|642910579|ref|XP_008200011.1|",50,44,3e-04,48.5,"gi|642910579|ref|XP_008200011.1| PREDICTED: cap-n-collar isoform X2 [Tribolium castaneum]"
"513","CAG47063.1_phaw_30_tra_m.006951","gi|642910577|ref|XP_008200010.1|",50,44,3e-04,48.5,"gi|642910577|ref|XP_008200010.1| PREDICTED: cap-n-collar isoform X1 [Tribolium castaneum]"
"514","CAG47063.1_phaw_30_tra_m.006951","gi|642910581|ref|XP_008200012.1|",50,44,3e-04,48.5,"gi|642910581|ref|XP_008200012.1| PREDICTED: cap-n-collar isoform X3 [Tribolium castaneum]"
"515","CAG47063.1_phaw_30_tra_m.006951","gi|642910583|ref|XP_008200013.1|",50,44,3e-04,48.5,"gi|642910583|ref|XP_008200013.1| PREDICTED: cap-n-collar isoform X4 [Tribolium castaneum]"
"516","CAG47063.1_phaw_30_tra_m.006951","gi|1004403476|gb|KYB29598.1|",50,44,3e-04,48.1,"gi|1004403476|gb|KYB29598.1| Segmentation protein capncollar-like Protein [Tribolium castaneum]"
